,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name,duration,recommended_price,country_code
1845,2017-01-11,08:30:00,Milano,45.46549,9.18588,"Milano, MI",Bresso,45.5391048,9.1903928,"Bresso, MI",1.0,12,4,4,718685374-milano-bresso,"[Milano, Bresso, Sesto Calende]",none,no_booking,bresso,2400,1,IT
1846,2017-01-11,08:30:00,Milano,45.4836397,9.1867424,"Garibaldi Fs, 20124 Milano, Italia",Nibionno,45.7487463,9.269818,"23895 Nibionno LC, Italia",3.0,35,4,4,713512209-milano-nibionno,"[Milano, Nibionno]",none,no_booking,nibionno,3600,2,IT
1847,2017-01-11,08:40:00,Milano,45.4791423,9.1431042,"Zona Lotto, Milano, Italia",Milano,45.4762531,9.1378586,"Segesta, Milano, MI",1.0,1,1,1,669479980-milano-milano-1,"[Saronno, Milano]",none,no_booking,milano,-1,-1,IT
1848,2017-01-11,08:40:00,Milano,45.4378921,9.1671772,"Famagosta M2, Milano, MI",Pavia,45.1847248,9.1582069,Pavia Cravino,2.0,38,2,2,719182664-milano-pavia,"[Milano, Pavia]",none,no_booking,pavia,4200,2,IT
1849,2017-01-11,10:10:00,Milano,45.4567874,9.1808279,"Porta Ticinese, Milano, MI",Milano,45.4514341,9.2034002,"Porta Romana, Milano, MI",1.0,2,3,3,712650959-milano-2-milano-3,"[Comerio, Milano]",none,no_booking,milano,-1,-1,IT
1850,2017-01-11,13:20:00,Milano,45.437728,9.168557,"Famagosta m2, Milano, MI",Milano,45.4553804,9.1129255,"Bisceglie, Milano, MI",1.0,18,3,3,702890168-milano-milano-1,"[Pavia, Milano, Cornaredo]",none,no_booking,milano,-1,-1,IT
1851,2017-01-11,14:20:00,Milano,45.4765161,9.2477033,"Via Rubattino Via Pitteri, Milano, MI",Bettola-Zeloforamagno,45.4358153,9.3034934,"Peschiera Borromeo, MI",1.0,12,4,4,700635591-milano-bettola-zeloforamagno,"[Milano, Bettola-Zeloforamagno, Tribiano]",none,no_booking,bettola-zeloforamagno,2400,1,IT
1852,2017-01-11,16:30:00,Milano,45.4525663,9.1777381,"Darsena del Naviglio, 20123 Milano, Italia",Arcore,45.6269249,9.326543,"20862 Arcore MB, Italia",3.0,37,3,3,685978192-milano-arcore,"[Milano, Arcore]",none,no_booking,arcore,3000,1,IT
1853,2017-01-11,17:00:00,Milano,45.4873695,9.1573853,"Piazza Firenze, Milano, MI",Pavia,45.1886494,9.144754,"Pavia, PV",3.0,42,3,3,702626153-milano-pavia,"[Milano, Pavia]",none,no_booking,pavia,4200,2,IT
1854,2017-01-11,17:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Guanzate,45.7229755,9.0121413,"22070 Guanzate CO, Italia",1.0,40,3,3,704652943-milano-guanzate,"[Milano, Guanzate]",none,no_booking,guanzate,3000,2,IT
1855,2017-01-11,17:30:00,Milano,45.4532979,9.1695933,"Milano Porta Genova, Piazzale Stazione Genova, 4, 20144 Milano, ","Gropello - Casello A7, 27027 Gropello Cairoli PV, Italia",45.1715235,9.0042345,"Gropello - Casello A7, 27027 Gropello Cairoli PV, Italia",1.0,36,2,2,718444034-milano-gropello-casello-a7-27027-gropello-cairoli-pv-italia,[Milano],none,no_booking,gropello cairoli,3600,2,IT
1856,2017-01-11,17:30:44,Milano,45.4869197,9.1469245,"Viale Renato Serra, Milano, Italia",Costa Di Mezzate,45.6624553,9.7983493,"24060 Costa di Mezzate BG, Italia",3.0,66,3,3,719722589-milano-costa-di-mezzate,"[Milano, Costa Di Mezzate]",none,no_booking,costa di mezzate,4200,3,IT
1857,2017-01-11,18:30:00,Milano,45.4365307,9.1687066,"Milano - Famagosta, Milano, MI",Binasco,45.3317093,9.0996141,"Binasco, MI",1.0,15,3,3,719005604-milano-binasco,"[Milano, Binasco, Trivolzio]",none,no_booking,binasco,3000,1,IT
1858,2017-01-11,18:30:00,Milano,45.4374087,9.1689964,"Famagosta, Milano, MI",Gropello Cairoli,45.1772187,8.9913288,"Gropello Cairoli, PV",2.0,35,3,3,704963013-milano-gropello-cairoli,"[Milano, Gropello Cairoli, Tromello]",none,no_booking,gropello cairoli,3600,2,IT
1859,2017-01-11,18:40:00,Milano,45.437728,9.168557,"Famagosta m2, Milano, MI",Pavia,45.1846496,9.1580295,"Pavia, PV",3.0,37,3,3,702890303-milano-pavia,"[Cornaredo, Milano, Pavia]",none,no_booking,pavia,4200,2,IT
1860,2017-01-11,19:00:00,Milano,45.437728,9.168557,"Famagosta m2, Milano, MI, Italia",Giovenzano,45.279879,9.106918,"Vellezzo Bellini, PV, Italia",1.0,21,3,3,711160004-milano-giovenzano,"[Milano, Giovenzano]",none,no_booking,giovenzano,3600,1,IT
1861,2017-01-11,19:00:00,Milano,45.4457383,9.2130018,"Corso Lodi, Milano, Italia",Settimo Milanese,45.4866596,9.0567416,"20019 Settimo Milanese MI, Italia",1.0,26,3,3,719494834-milano-settimo-milanese,"[Milano, Settimo Milanese, Rho]",none,no_booking,settimo milanese,3000,1,IT
1862,2017-01-11,19:00:00,Milano,45.4843046,9.1876802,"Porta Garibaldi, Milano, MI, Italia",Capriate San Gervasio,45.6225032,9.527097,"Capriate San Gervasio, BG, Italia",2.0,41,3,3,708556346-milano-capriate-san-gervasio,"[Milano, Capriate San Gervasio, Mapello]",none,no_booking,capriate san gervasio,3000,2,IT
1863,2017-01-11,19:30:00,Milano,45.46549,9.18588,"Milano, MI",Monza,45.5845001,9.2744485,"Monza, MB",1.0,19,4,4,719535494-milano-monza,"[Milano, Monza, Como]",none,no_booking,monza,3000,1,IT
1864,2017-01-11,19:50:00,Milano,45.4564488,9.1316098,"Via Francesco Primaticcio, Milano, Italia",Varese,45.8205989,8.8250576,"21100 Varese VA, Italia",3.0,60,3,3,687324364-milano-varese,"[Milano, Varese]",none,no_booking,varese,4200,3,IT
1865,2017-01-11,20:00:00,Milano,45.475732,9.1378105,"San Siro, Milano, Italia",Vittuone,45.4896313,8.9564545,"Vittuone MI, Italia",1.0,25,3,3,718792274-milano-vittuone,"[Milano, Vittuone, Trecate]",none,no_booking,vittuone,3000,1,IT
1866,2017-01-11,20:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Piacenza,45.0526206,9.6929845,"Piacenza PC, Italia",3.0,72,3,3,718296384-milano-piacenza,"[Milano, Piacenza]",none,no_booking,piacenza,4800,3,IT
1867,2017-01-11,20:30:00,Milano,45.4469698,9.1851484,"Via Giambologna, Milano, MI",Assago,45.4066137,9.1346725,"Via Giacomo Matteotti, 20, Assago, MI",1.0,8,3,3,677888182-milano-assago,"[Milano, Assago]",none,no_booking,assago,2400,1,IT
1868,2017-01-11,20:40:14,Milano,45.4958746,9.1386971,"Viale Certosa, Milano, Italia",Capriate San Gervasio,45.6225032,9.527097,"24042 Capriate San Gervasio BG, Italia",2.0,40,3,3,718873164-milano-capriate-san-gervasio,"[Milano, Capriate San Gervasio]",none,no_booking,capriate san gervasio,3000,2,IT
1869,2017-01-11,23:00:00,Milano,45.4864723,9.2161548,"Piazzale Loreto, Milano, MI",Melzo,45.5031581,9.4220875,"Melzo, MI",3.0,18,4,4,720011809-milano-melzo,"[Milano, Melzo, Pozzuolo Martesana]",none,no_booking,melzo,3000,1,IT
1870,2017-01-12,00:00:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI",Genova,44.4060093,8.9465357,"Genova, GE",12.0,140,2,3,714917024-milano-1-genova,"[Milano, Genova, Rapallo]",manual,online,genova,9000,8,IT
1871,2017-01-12,06:00:01,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",15.0,216,2,2,715059219-milano-bologna,"[Borgomanero, Milano, Bologna, Casamassima]",manual,online,bologna,10200,11,IT
1872,2017-01-12,06:00:43,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Marsiglia,43.296482,5.36978,Marsiglia,34.0,524,3,3,720413899-milano-marsiglia,"[Milano, Marsiglia, El Prat de Llobregat]",manual,online,marsiglia,22800,28,FR
1873,2017-01-12,06:20:51,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, Italia",Bolzano,46.4982953,11.3547582,"39100 Bolzano BZ, Italia",17.5,275,3,3,719512499-milano-bolzano,"[Milano, Bolzano]",manual,online,bolzano,12600,15,IT
1874,2017-01-12,06:30:29,Milano,45.4654219,9.1859243,"Milano, Italia",Alessandria,44.9072727,8.6116796,"Alessandria AL, Italia",6.5,95,3,3,720137204-milano-alessandria,"[Milano, Alessandria]",auto,online,alessandria,5400,5,IT
1875,2017-01-12,06:30:42,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Bari,41.117149353,16.871908188,"Bari, BA, Italia",55.5,884,3,3,716699604-milano-bari,"[Milano, Bari]",manual,online,bari,34200,48,IT
1876,2017-01-12,06:50:00,Milano,45.4853053,9.2363689,"Milano Lambrate, Milano, MI",Savona,44.28836,8.43888,"Via Caravaggio, Savona, SV",10.5,189,2,2,718859594-milano-savona,"[Milano, Savona]",manual,online,savona,9000,9,IT
1877,2017-01-12,07:00:00,Milano,45.46549,9.18588,"Milano, MI",Rapallo,44.3498211,9.2338889,"Rapallo, GE",12.0,170,1,1,717484884-milano-rapallo,"[Milano, Rapallo]",manual,online,rapallo,9600,9,IT
1878,2017-01-12,07:20:00,Milano,45.46549,9.18588,"Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",13.0,216,1,1,719928394-milano-bologna,"[Milano, Bologna, Orvieto]",manual,online,bologna,10200,11,IT
1879,2017-01-12,07:30:00,Milano,45.4833311,9.1885137,"Garibaldi-Isola, Milano, MI",Lugano,46.0036778,8.951052,"Lugano, Svizzera",7.5,77,1,3,707015338-milano-lugano,"[Milano, Lugano]",manual,online,lugano,5400,4,CH
1880,2017-01-12,07:30:00,Milano,45.4655,9.18588,"Milano, MI",Genova,44.4057,8.94626,"Genova, GE",9.5,148,2,3,717527244-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
1881,2017-01-12,07:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Aosta,45.7349551,7.3130762,"Aosta, AO, Italia",14.0,186,3,3,708471136-milano-aosta,"[Milano, Aosta]",manual,online,aosta,9000,10,IT
1882,2017-01-12,07:30:00,Milano,45.46549,9.18588,"Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",14.0,216,4,4,719741079-milano-bologna,"[Milano, Bologna, Macerata]",manual,online,bologna,10200,11,IT
1883,2017-01-12,07:40:00,Milano,45.4877182,9.1715454,"Cenisio, Milano, MI",Paradiso,45.9891759,8.9465252,"Lugano-Paradiso, Paradiso, Svizzera",6.5,73,1,3,719049939-milano-paradiso,"[Milano, Paradiso]",auto,online,paradiso,15000,19,CH
1884,2017-01-12,08:00:00,Milano,45.4749019,9.2141066,"Via Antonio Stoppani, Milano, MI",Firenze,43.7695604,11.2558136,"Firenze, FI",14.0,315,1,2,719815504-milano-firenze,"[Milano, Firenze]",manual,online,firenze,13800,17,IT
1885,2017-01-12,08:00:00,Milano,45.4805369,9.2111184,"Piazza Lima, Milano, MI, Italia",Bolzano,46.4982953,11.3547582,"Bolzano Bozen, Bolzano, BZ, Italia",17.5,275,3,3,720083944-milano-bolzano,"[Milano, Bolzano]",auto,online,bolzano,12600,15,IT
1886,2017-01-12,08:00:50,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, Italia",Vedelago,45.6868653,12.0148617,"31050 Vedelago TV, Italia",15.0,253,3,3,719710279-milano-vedelago,"[Milano, Vedelago]",manual,online,vedelago,12000,14,IT
1887,2017-01-12,08:30:00,Milano,45.4796,9.14145,"Lotto (Fieramilanocity) M1 M5, 20148 Milano, Italia",Torino,45.0807,7.68731,"Aurora, Torino, Italia",8.5,137,2,3,718082634-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
1888,2017-01-12,08:30:04,Milano,45.4360004,9.1664958,"Milano - Famagosta, Milano, MI",Savona,44.3099173,8.4847601,"Piazza Leon Pancaldo, Savona, SV",8.5,163,1,3,719909794-milano-savona,"[Milano, Savona]",auto,online,savona,9000,9,IT
1889,2017-01-12,09:00:00,Milano,45.46549,9.18588,"Milano, MI",Torino,45.070312,7.6868565,"Torino, TO",7.5,146,3,4,719278049-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
1890,2017-01-12,09:00:00,Milano,45.4800336,9.142841,"Piazzale Lorenzo Lotto, Milano, MI, Italia",Bologna,44.5345216,11.2878593,"Bologna Borgo Panigale, Bologna, BO, Italia",14.0,218,4,4,719867124-milano-bologna,"[Milano, Bologna]",auto,online,bologna,10200,11,IT
1891,2017-01-12,09:00:04,Milano,45.4654219,9.1859243,"Milano, Italia",Ancona,43.6158299,13.518915,"Ancona, Italia",25.0,442,1,3,719086029-milano-ancona,"[Milano, Ancona]",manual,online,ancona,18000,24,IT
1892,2017-01-12,09:00:10,Milano,45.4439459,9.1681705,"Viale Liguria, 6, 20143 Milano, Italia",Roma,41.9027835,12.4963655,"Roma, Italia",34.0,573,3,3,719723599-milano-roma,"[Milano, Roma]",auto,online,roma,23400,31,IT
1893,2017-01-12,09:00:38,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Firenze,43.777084351,11.249313354,"Santa Maria Novella, Florence",16.5,305,1,4,715693874-milano-firenze,"[Milano, Firenze, Castiglione Del Lago]",manual,online,firenze,13800,17,IT
1894,2017-01-12,09:00:52,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Modena,44.647128,10.9252269,"Modena MO, Italia",12.0,178,1,1,719489679-milano-modena,"[Milano, Modena]",manual,online,modena,9000,9,IT
1895,2017-01-12,09:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Fano,43.8396951,13.0194305,"Fano, PU",23.0,378,2,3,716060039-milano-fano,"[Como, Milano, Fano]",manual,online,fano,15000,20,IT
1896,2017-01-12,09:30:00,Milano,45.484179,9.2359986,"Piazza Enrico Bottini, Milano, MI",Torino,45.0620791,7.6784795,"Torino Porta Nuova, Torino, TO",7.5,158,3,3,720550349-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
1897,2017-01-12,09:30:00,Milano,45.4864723,9.2161548,"Piazzale Loreto, Milano, MI",Bologna,44.5058803,11.3433706,"Bologna Centrale, Piazza delle Medaglie d'Oro, Bologna, BO",13.0,215,2,3,718843104-milano-bologna,"[Milano, Bologna]",auto,online,bologna,10200,11,IT
1898,2017-01-12,09:30:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI, Italia",Bologna,44.5058803,11.3433706,"Bologna Centrale, Piazza delle Medaglie d'Oro, Bologna, BO, Ital",13.0,216,3,3,719686119-milano-bologna,"[Milano, Bologna, Ravenna]",manual,online,bologna,10200,11,IT
1899,2017-01-12,09:30:00,Milano,45.4864723,9.2161548,"Piazzale Loreto, Milano, MI",Trieste,45.6495264,13.7768182,"Trieste, TS",24.0,414,2,2,718336199-milano-trieste,"[Milano, Trieste]",manual,online,trieste,18000,22,IT
1900,2017-01-12,09:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia","Teramo, TE, Italia",42.5895608,13.6362715,"Teramo, TE, Italia",35.0,568,1,2,719789764-milano-teramo-te-italia,[Milano],manual,online,montorio al vomano,23400,31,IT
1901,2017-01-12,09:30:15,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",6.5,96,2,2,718498384-milano-brescia,"[Milano, Brescia]",manual,online,brescia,5400,5,IT
1902,2017-01-12,09:30:49,Milano,45.4654219,9.1859243,"Milano, Italia",Firenze,43.7695604,11.2558136,"Firenze, Italia",18.5,316,3,3,709186259-milano-firenze,"[Milano, Firenze, Pistoia]",manual,online,firenze,13800,17,IT
1903,2017-01-12,09:50:26,Milano,45.4654219,9.1859243,"Milano, Italia",Sion,46.2331221,7.360626,"Sion, Svizzera",17.5,244,3,3,720137019-milano-sion,"[San Donà Di Piave, Milano, Sion]",manual,online,sion,13800,13,CH
1904,2017-01-12,09:50:59,Milano,45.4654219,9.1859243,"Milano, Italia",Aosta,45.7349551,7.3130762,"11100 Aosta, Italia",12.0,186,1,2,718976089-milano-aosta,"[Padova, Milano, Aosta]",manual,online,aosta,9000,10,IT
1905,2017-01-12,10:00:00,Milano,45.4590482,9.1701458,"Piazza Sant'Agostino, Milano, MI","Orio al Serio - Aeroporto, Orio al serio, BG",45.6659203,9.6953431,"Orio al Serio - Aeroporto, Orio al serio, BG",5.5,59,1,4,720198349-milano-orio-al-serio-aeroporto-orio-al-serio-bg,"[Milano, Pordenone]",manual,online,orio al serio,3600,2,IT
1906,2017-01-12,10:00:45,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Thiene,45.707042694,11.47735405,"Thiene, VI, Italia",15.0,241,4,4,719559329-milano-thiene,"[Milano, Thiene]",manual,online,thiene,10800,13,IT
1907,2017-01-12,10:10:00,Milano,45.4377515,9.1684121,"Famagosta m2, Milano, MI",Bergamo,45.6982642,9.6772698,bergamo,5.5,75,3,4,718676499-milano-bergamo,"[Pieve Ligure, Milano, Bergamo]",auto,online,bergamo,4200,2,IT
1908,2017-01-12,10:30:00,Milano,45.4654219,9.1859243,"Milan, Italie",Bologna,44.494887,11.3426163,"Bologne, Italie",17.5,215,2,2,720114724-milan-bologne,"[Milano, Bologna, Ferrara]",manual,online,bologna,10200,11,IT
1909,2017-01-12,10:40:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Verona,45.4383842,10.9916215,"Verona, VR, Italia",9.5,160,4,4,718066649-milano-verona,"[Milano, Verona]",auto,online,verona,8400,8,IT
1910,2017-01-12,11:00:00,Milano,45.45158,9.20318,"Porta Romana, Milano, MI",Verona,45.4383842,10.9916215,Verona,12.0,167,2,4,719787324-milano-verona,"[Milano, Verona, Treviso]",auto,online,verona,8400,8,IT
1911,2017-01-12,12:00:00,Milano,45.46549,9.18588,"Milano, MI",Lugano,46.0036778,8.951052,"Lugano, Svizzera",7.5,80,4,4,719649344-milano-lugano,"[Milano, Lugano]",auto,online,lugano,5400,4,CH
1912,2017-01-12,12:20:55,Milano,45.4904872,9.1912545,Milano MM 3 Zara,Torino,45.1048227,7.6404957,"Strada delle Vallette, Torino, TO",7.5,145,2,3,712406184-milano-torino,"[Milano, Torino]",auto,online,torino,7200,8,IT
1913,2017-01-12,12:30:00,Milano,45.451435089,9.203400612,"Porta Romana, Milano, MI, Italia",Reggio Emilia,44.6989932,10.6296859,"Reggio Emilia, RE, Italia",10.5,148,2,2,720336634-milano-reggio-emilia,"[Milano, Reggio Emilia, Rimini]",manual,online,reggio emilia,7200,8,IT
1914,2017-01-12,13:30:00,Milano,45.4971618,9.1868285,"Maciachini M3, Milano, MI",Bergamo,45.6982642,9.6772698,"Bergamo, casello autostrada",5.5,53,3,3,719785704-milano-bergamo,"[Milano, Bergamo]",manual,online,bergamo,4200,2,IT
1915,2017-01-12,13:30:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Forlì,44.222740173,12.04073143,"Forlì, FC, Italia",13.0,289,2,3,720261399-milano-forli,"[Milano, Forlì, Civitanova Marche]",manual,online,forlì,12600,15,IT
1916,2017-01-12,13:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Trento,46.0747793,11.1217486,"Trento, TN, Italia",15.0,224,2,3,719909534-milano-trento,"[Milano, Trento, Dermulo]",manual,online,trento,10800,12,IT
1917,2017-01-12,13:30:37,Milano,45.484579,9.204914,Stazione Centrale,Parigi,48.8799612,2.2822461,"Porte Maillot, 16-24 Boulevard Pershing, 75017 Paris, France",61.0,858,1,2,719929694-milan-paris,"[Desenzano Del Garda, Milano, Parigi]",manual,online,parigi,34800,46,FR
1918,2017-01-12,14:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",14.0,216,3,3,718286889-milano-bologna,"[Carvico, Milano, Bologna, Roma]",manual,online,bologna,10200,11,IT
1919,2017-01-12,14:00:04,Milano,45.4304199,9.1763022,"Piazza Abbiategrasso, Milano, Italia",Sarzana,44.111424,9.9631215,"19038 Sarzana SP, Italia",14.0,225,1,2,716594374-milano-sarzana,"[Milano, Sarzana]",auto,online,sarzana,10800,12,IT
1920,2017-01-12,14:00:51,Milano,45.4654219,9.1859243,"Milano, Italia",Lucca,43.8376211,10.4950609,"55100 Lucca LU, Italia",17.5,281,2,3,718639529-milano-lucca,"[Milano, Lucca]",auto,online,lucca,12600,15,IT
1921,2017-01-12,14:00:56,Milano,45.4654219,9.1859243,"Milano, Italia",Reggio Emilia,44.6989932,10.6296859,Reggio Emilia,9.5,155,2,3,720665759-milano-reggio-emilia,"[Milano, Reggio Emilia, Bologna]",auto,online,reggio emilia,7200,8,IT
1922,2017-01-12,14:10:24,Milano,45.4654219,9.1859243,"Milano, Italia",La Spezia,44.1024504,9.8240826,"La Spezia SP, Italia",14.0,225,2,3,720507959-milano-la-spezia,"[Milano, La Spezia, Pisa]",manual,online,la spezia,10800,12,IT
1923,2017-01-12,14:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,Brescia,5.5,96,2,3,719853719-milano-brescia,"[Milano, Brescia, Vicenza]",auto,online,brescia,5400,5,IT
1924,2017-01-12,14:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494888306,11.342616081,Bologna,12.0,216,4,4,718038439-milano-bologna,"[Milano, Bologna, Firenze]",manual,online,bologna,10200,11,IT
1925,2017-01-12,14:30:00,Milano,45.5055788,9.1591793,"Bovisa, Milano, MI, Italia",Porto San Giorgio,43.1801759,13.7929636,"Porto San Giorgio, FM, Italia",34.0,498,1,3,718224004-milano-porto-san-giorgio,"[Milano, Porto San Giorgio]",manual,online,porto san giorgio,19200,26,IT
1926,2017-01-12,14:30:27,Milano,45.4655,9.18588,"Milano, MI",Trento,46.0748,11.1217,"Trento, TN",15.0,224,3,4,717630369-milano-trento,"[Milano, Trento]",auto,online,trento,10800,12,IT
1927,2017-01-12,14:40:00,Milano,45.46549,9.18588,"Mailand, Italien",Bologna,44.4949851,11.3428187,"Bologna, Italien",16.5,216,1,2,718606784-mailand-bologna,"[Karlsruhe, Milano, Bologna, Ravenna]",manual,online,bologna,10200,11,IT
1928,2017-01-12,14:50:00,Milano,45.4781832,9.1974747,"Repubblica M3, Milano, MI, Italia",Gavi,44.6880915,8.8037472,"Gavi, AL, Italia",7.5,102,4,4,719805739-milano-gavi,"[Milano, Gavi]",manual,online,gavi,6000,5,IT
1929,2017-01-12,14:50:13,Milano,45.4654219,9.1859243,"Milano, Italia",Foligno,42.9508683,12.7014749,"06034 Foligno PG, Italia",29.5,478,2,3,697999283-milano-foligno,"[Gallarate, Milano, Foligno]",auto,online,foligno,20400,26,IT
1930,2017-01-12,15:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Bologna,44.494888306,11.342616081,"Bologna, Italia",12.0,216,1,3,719768919-milano-bologna,"[Milano, Bologna]",manual,online,bologna,10200,11,IT
1931,2017-01-12,15:00:00,Milano,45.46549,9.18588,milano,Roma,41.9027835,12.4963655,Roma,35.0,573,3,3,720701574-milano-roma,"[Milano, Roma]",manual,online,roma,23400,31,IT
1932,2017-01-12,15:00:15,Milano,45.4654219,9.1859243,"Milano, Italia",Piombino,42.9256335,10.5258891,"57025 Piombino LI, Italia",21.5,384,1,3,718435849-milano-piombino,"[Milano, Piombino]",manual,online,piombino,16800,21,IT
1933,2017-01-12,15:00:16,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Sestri Levante,44.2763654,9.4008281,"16039 Sestri Levante GE, Italia",14.0,181,1,4,718333979-milano-sestri-levante,"[Milano, Sestri Levante, Pisa]",manual,online,sestri levante,10200,10,IT
1934,2017-01-12,15:30:00,Milano,45.4843425,9.2347009,"Lambrate Fs, Milano, MI",Bergamo,45.6982642,9.6772698,Bergamo,5.5,49,2,2,717970284-milano-bergamo,"[Milano, Bergamo, Verona]",manual,online,bergamo,4200,2,IT
1935,2017-01-12,15:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Genova,44.4056499,8.946256,"Genova, Italia",9.5,148,1,3,720047194-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
1936,2017-01-12,16:00:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Parma,44.801483154,10.327903748,Parma,9.5,128,3,3,719772939-milano-parma,"[Milano, Parma, Perugia]",auto,online,parma,6600,7,IT
1937,2017-01-12,16:00:00,Milano,45.489,9.14547,"Portello, Milano, MI","Bologna, BO",44.5289,11.2933,"Bologna, BO",10.5,231,2,4,720045054-milano-bologna-bo,"[Milano, Prato]",auto,online,bologna,10200,11,IT
1938,2017-01-12,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Torino,45.070312,7.6868565,"Torino, TO, Italia",12.0,141,1,2,718182844-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
1939,2017-01-12,16:00:00,Milano,45.4769811,9.2256477,città studi milano,Riva Del Garda,45.88929,10.8430136,riva del garda,15.0,162,3,3,718537384-milano-riva-del-garda,"[Milano, Riva Del Garda]",auto,online,riva del garda,10200,9,IT
1940,2017-01-12,16:40:00,Milano,45.4654219,9.1859243,"Milano, MI. DA CONCORDARE",Stoccarda,48.7758406,9.1822662,Stoccarda ( GERMANIA ). DA CONCORDARE,39.5,521,1,2,715105594-milano-stoccarda,"[Firenze, Milano, Stoccarda]",manual,online,stoccarda,22800,27,DE
1941,2017-01-12,16:50:39,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Lucca,43.8430785,10.5027198,"Lucca, LU, Italia",20.5,283,2,2,720548284-milano-lucca,"[Milano, Lucca]",auto,online,lucca,12600,15,IT
1942,2017-01-12,17:00:00,Milano,45.4404073,9.2238698,"Corvetto, Milano, MI, Italia",Vicenza,45.5454787,11.5354214,"Vicenza, VI, Italia",13.0,212,3,3,719505154-milano-vicenza,"[Milano, Vicenza, Thiene]",manual,online,vicenza,9600,11,IT
1943,2017-01-12,17:00:39,Milano,45.4654219,9.1859243,"Milano, Italia",Occhiobello,44.924921,11.584829,"Occhiobello (casello), Ferrara",16.5,264,1,2,719276439-milano-occhiobello,"[Milano, Occhiobello]",auto,online,occhiobello,11400,14,IT
1944,2017-01-12,17:10:48,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Treviso,45.660196,12.246332,"Stazione Centrale, Treviso",17.5,283,1,3,718861679-milano-treviso,"[Milano, Treviso]",manual,online,treviso,12600,15,IT
1945,2017-01-12,17:20:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Torino,45.070312,7.6868565,"Torino, TO, Italia",7.5,146,2,3,720311139-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
1946,2017-01-12,17:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Parma,44.8015,10.32751,Parma,7.5,128,1,4,718565079-milano-parma,"[Milano, Parma, Ancona]",manual,online,parma,6600,7,IT
1947,2017-01-12,17:30:00,Milano,45.4470629,9.2099917,"Piazzale Lodi, Milano, MI",Ivrea,45.4672764,7.8800589,"Ivrea, TO",8.5,127,3,3,719687019-milano-ivrea,"[Milano, Ivrea]",auto,online,ivrea,6000,6,IT
1948,2017-01-12,17:30:00,Milano,45.46549,9.18588,"Milano, MI",Rapallo,44.350563,9.231411,"Rapallo F.S. capolinea, Rapallo, GE",12.0,170,3,3,720297644-milano-rapallo,"[Milano, Rapallo]",auto,online,rapallo,9600,9,IT
